frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
2428,890.0,[1591.3566657840686 494.2551177025723 1916.7654772742324 781.0051208229913],[1686.8896484375 662.1212768554688 1769.538330078125 709.138916015625],0.5889549851417542,EGK3134,0.14465971675158557
2430,890.0,[1575.9599837829528 493.26699547726116 1915.8887694476985 784.0758196608149],[1675.200439453125 662.6171875 1763.90478515625 708.6087646484375],0.5873522162437439,IGU3138,0.11061002464642981
2434,890.0,[1548.6897681842152 487.7442197795315 1916.0942834102543 787.6229538188168],[1653.192626953125 664.8822021484375 1737.4541015625 711.4652099609375],0.49409520626068115,AGK3130,0.21721502310485938
2454,890.0,[1349.685521450564 458.5345223576872 1887.4742670067326 830.767058095875],[1469.4898681640625 679.9938354492188 1571.054443359375 726.0206909179688],0.5704354643821716,KGR3134,0.119767627449745
2457,890.0,[1312.1888200777844 454.7049606148105 1877.091267797332 843.5442147549181],[1429.99658203125 679.3104248046875 1536.683349609375 733.1914672851562],0.6428105235099792,QGR3134,0.2781038824500741
2465,890.0,[1172.248814409671 431.05296418520015 1837.0986517535375 873.4808212288553],[1306.0543212890625 693.1060180664062 1425.552978515625 748.8525390625],0.5788836479187012,BEM3134,0.38862721376155
2466,890.0,[1159.448305024854 427.2812836179255 1834.1851518441367 875.5457898307288],[1292.068115234375 695.140380859375 1416.020751953125 752.566162109375],0.6281089782714844,BEX3134,0.3504161762917981
2680,979.0,[1304.9626025282796 535.5410534557725 1677.3167662759183 761.0474797462361],[1367.3236083984375 663.1095581054688 1423.0718994140625 698.3475341796875],0.30536776781082153,ISW8822,0.111432483705597
2687,979.0,[1260.1091533465456 534.3957270093265 1656.20398926903 772.6904072735904],[1326.9700927734375 669.3687744140625 1383.2047119140625 701.8216552734375],0.27603816986083984,RIZ3825,0.15723083293419873
2696,979.0,[1193.49407658025 529.4257639217133 1622.013615946096 782.3728898700072],[1265.357177734375 678.102783203125 1321.079345703125 709.290283203125],0.3446880877017975,RAO3523,0.05128267054195659
2703,979.0,[1141.4468302453083 524.0638301835479 1600.1125217383487 789.634676215139],[1208.763916015625 680.362548828125 1269.10498046875 711.049072265625],0.52281653881073,RKD3925,0.11211266730728792
2704,979.0,[1132.7826740296653 523.7820552488226 1597.5611149105673 791.8346000077377],[1198.644775390625 679.9761962890625 1262.6671142578125 709.8758544921875],0.45732319355010986,CIL3025,0.5009264868291252
